개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,승려수,신도수,영업상태코드,유래연혁,전통사찰명,전화번호,좌표정보(X),좌표정보(Y),지번주소,지정취소,지정취소사유,지정취소일자,창립연대,최종수정시점
3420000,CDFD1005,1988-07-28,,영업/정상,,,,,,북지장사,I,2026-05-10 22:06:51,대구광역시 동구 도장길 243 (도학동),지정,05,0,0,01,,북지장사,0539855214,354570.520602343    ,276486.005139972    ,대구광역시 동구 도학동 620 ,N,,,,2020-03-17 15:35:19
3420000,CDFD1006,1988-09-13,,영업/정상,,,,,,관음사,I,2026-05-10 22:06:51,대구광역시 동구 둔산로 535 (도동),지정,05,0,0,01,"도동 측백나무숲 인근에 위치한 전통사찰로 관음전, 3층석탑, 관음보살입상 등의 유물이 있음",관음사,0539849940,350157.187813659    ,270023.293347098    ,대구광역시 동구 도동 672 ,N,,,,2020-03-17 15:31:48
3420000,CDFD1004,1998-02-02,,영업/정상,,,,,,관암사,I,2026-05-10 22:06:51,대구광역시 동구 갓바위로 350 (능성동),지정,05,4,3000,01,신라 고찰터에 전 종정 백암스님이 1962년 기도중 본 사찰을 복원함.,관암사,0539842255,356375.983881668    ,276798.979490939    ,대구광역시 동구 능성동 산 1-3 ,N,,1988-07-28,,2020-03-17 15:32:34
3420000,CDFD1003,1988-07-28,,영업/정상,,,,,,부인사,I,2026-05-10 22:06:51,대구광역시 동구 팔공산로 967-28 (신무동),지정,05,5,300,01,"부인사는 선덕여왕 27년인 7세기경 창건하였다는 사전이 있고 또 선덕여왕의 묘가 있으며 그안에 선덕여왕의 영정을 모시고 해마다 음력3월 보름에 동민과 신도들이 사찰에서 선덕제를 지내는 것을 볼 때 부인이란 선덕여왕을 지칭하는 듯하며, 신라시대에는 왕비를 인이라 칭했기 때문에 선덕여왕의 원당이었던 듯하다.",부인사,,350755.990556293    ,278514.970334409    ,대구광역시 동구 신무동 356-1 ,N,,,,2020-03-17 15:33:10
3420000,CDFD1002,1988-07-28,,영업/정상,,,,,,파계사,I,2026-05-10 22:06:51,대구광역시 동구 파계로 741 (중대동),지정,05,30,500,01,"파계사는 신라804년(애장왕 5년) 심지왕사가 창건 하였으며, 조선1605년(선조 38년) 계관법사가 임진왜란으로 소실된 것을 중창 하였고, 조선1695년(숙종21년) 현흥대사가 삼창하였다고 함.
절의 좌석 계곡에서 흐르는 물줄기가9군데나 되므로 이물이 흩어지지 못하게 잡아 모은다는 뜻에서 파계사라 함.",파계사,,347843.237936958    ,279147.544284792    ,대구광역시 동구 중대동 7 ,N,,,,2020-03-17 15:34:05
3420000,CDFD1001,1988-07-28,,영업/정상,,,,,,동화사,I,2026-05-10 22:06:51,대구광역시 동구 동화사1길 1 (도학동),지정,05,100,30000,01,신라소지왕15년 (493년)극달화상이 창건하여 유가사라 불렀으나 832년 심지왕사가 중건하면서 겨울에도 절 주위에 오동나무꽃이 만발하여 동화사라 불렀음,동화사,,353559.370847129    ,278336.223851661    ,대구광역시 동구 도학동 35 ,N,,,,2021-02-05 15:02:28
3440000,CDFD1001,1988-09-13,,영업/정상,,,,,,안일사,I,2026-05-10 22:06:51,대구광역시 남구 앞산순환로 440 (대명동),지정,05,0,0,01,,안일사,0536550225,342290.305769355    ,259308.722436363    ,대구광역시 남구 대명동 산 225 ,N,,,,2011-10-30 15:47:57
3440000,CDFD1002,1988-09-13,,영업/정상,,,,,,은적사,I,2026-05-10 22:06:51,대구광역시 남구 앞산순환로 574-120 (봉덕동),지정,05,1,0,01,,은적사,0536531572,343579.525206675    ,259328.124765097    ,대구광역시 남구 봉덕동 1572 ,N,,,,2015-01-07 16:44:35
3440000,CDFD1003,1988-07-28,,영업/정상,,,,,,법장사,I,2026-05-10 22:06:51,대구광역시 남구 고산3길 96-4 (봉덕동),지정,05,1,100,01,,법장사,0534710414,344232.429014652    ,259296.038620833    ,대구광역시 남구 봉덕동 산 148 ,N,,,,2014-04-02 11:44:30
3470000,CDFD1001,1988-07-21,,영업/정상,,,,,,임휴사,I,2026-05-10 22:31:54,대구광역시 달서구 앞산순환로 12-25 (상인동),지정,05,3,5000,01,"신라 경명왕 5년(AD 921) 영조대사가 창건, 서기 1811년에 무주선사가 중창, 1430년에 포산선사가 삼창하였으며 같은 해 고려 태조 왕건이 팔공산에서 후백제 견훤과의 동수대전에서 패하여 이 절로 와서 군사를 재정비하며 편히 쉬어 갔다하여 임휴사 라는 사명이 붙게 됨",임휴사,0536324844,341009.613913642    ,257841.782021829    ,대구광역시 달서구 상인동 1321 ,N,,,,2016-07-18 13:22:39
3480000,CDFD1001,1988-07-21,,영업/정상,,,,,,유가사,I,2026-05-10 22:30:13,,지정,05,0,0,01,,유가사,0536143115,336229.210915719    ,246866.926934683    ,대구광역시 달성군 유가읍 양리 144 ,N,,,,2005-12-21 14:03:55
3480000,CDFD1007,1988-10-12,,영업/정상,,,,,,현풍포교당,I,2026-05-10 22:30:15,대구광역시 달성군 현풍읍 현풍동로27길 54-6,지정,05,0,0,01,,현풍포교당,0536143115,330723.051179288    ,245205.639345565    ,대구광역시 달성군 현풍읍 부리 382 ,N,,,,2005-12-21 16:26:41
3480000,CDFD1002,1988-07-21,,영업/정상,,,,,,남지장사,I,2026-05-10 22:30:13,대구광역시 달성군 가창면 남지장사길 127,지정,05,0,0,01,,남지장사,0537689920,347429.163283181    ,249504.706289666    ,대구광역시 달성군 가창면 우록리 865 ,N,,,,2005-12-21 14:13:52
3480000,CDFD1008,1988-07-21,,영업/정상,,,,,,소재사,I,2026-05-10 22:30:15,대구광역시 달성군 유가면 휴양림길 228,지정,05,0,0,01,,소재사,0536146637,336523.874176046    ,244475.065080423    ,대구광역시 달성군 유가읍 용리 4 ,N,,,,2005-12-21 16:30:53
3480000,CDFD1006,1988-07-21,,영업/정상,,,,,,용연사,I,2026-05-10 22:30:15,대구광역시 달성군 옥포읍 용연사길 260,지정,05,0,0,01,,용연사,0536168846,337386.221764206    ,250825.607729473    ,대구광역시 달성군 옥포읍 반송리 882 ,N,,,,2005-12-21 16:23:22
3480000,CDFD1005,1988-12-07,,영업/정상,,,,,,용문사,I,2026-05-10 22:30:15,대구광역시 달성군 화원읍 화원휴양림길 132,지정,05,0,0,01,,용문사,0536319390,339089.278771323    ,253176.944325158    ,대구광역시 달성군 화원읍 본리리 1137-1 ,N,,,,2005-12-21 14:25:41
3480000,CDFD1004,1988-10-12,,영업/정상,,,,,,화장사,I,2026-05-10 22:30:14,,지정,05,0,0,01,,화장사,0536325516,335732.065324151    ,256935.198812957    ,대구광역시 달성군 화원읍 천내리 516-1 ,N,,,,2005-12-21 14:26:33
3480000,CDFD1003,1988-07-21,,영업/정상,,,,,,운흥사,I,2026-05-10 22:30:14,대구광역시 달성군 가창면 헐티로 1068,지정,05,0,0,01,,운흥사,0537683882,344870.203207296    ,254464.698413919    ,대구광역시 달성군 가창면 오리 151 ,N,,,,2005-12-21 14:17:38
3491000,CDFD1001,1990-11-09,,영업/정상,,,,,23250,용궁사,I,2026-07-01 09:19:46,인천광역시 영종구 운남로 199-1  (운남동),지정,05,4,250,01,"신라 문무왕 10년(670년)에 원효대사가 창건하여 백운사라 하였다고 전하며 1,300여년을 내려오다 영종 중산 월촌에 사는 윤공이란 어부가 꿈을꾸고 바다에서 작은 옥불을 올려 본 절에 봉안하였다고 한다. 일명 구담사라고도 전한다. 조선조 철종 5년(1854년) 흥선대원군이 이 절을 중창하고 용궁사라 개칭하였으며 고종이 등극할 때까지 이절에서 칩거하였다고 한다.",용궁사,,,,인천광역시 영종구 운남동 667 ,N,,,,2013-06-20 10:21:18
3520000,CDFD1001,2020-12-28,,영업/정상,,,,,21943,흥륜사,I,2026-05-07 22:38:17,"인천광역시 연수구 청량로70번길 40-17, 흥륜사 (동춘동)",지정,05,7,,01,,흥륜사,,169792.347614078    ,434948.480692667    ,인천광역시 연수구 동춘동 806-12 ,N,,,,2021-03-26 11:36:44
3570000,CDFD1002,1996-01-08,,영업/정상,,,,,,보문사,I,2026-05-07 22:36:53,인천광역시 강화군 삼산면 삼산남로828번길 44,지정,05,5,3000,01,"석실은 천연동굴로 선덕여왕 4년(635) 회정선사가 창건하엿다 전하며,
1957년 주지 배선주가 나한법당을 중건하여 오늘에 이르고 있음",보문사,0329338271,140083.398187342    ,465365.404590861    ,인천광역시 강화군 삼산면 매음리 629 ,N,,,,2020-12-29 10:39:05
3570000,CDFD1007,2001-01-08,,영업/정상,,,,,23018,적석사,I,2026-05-07 22:36:53,인천광역시 강화군 내가면 연촌길 181,지정,05,2,500,01,고구려 장수왕4년(416) 천축조사가 창건하였다 전하며 조선 중종 39년(1544) 및 선조 7년(1574)등 수차에 걸쳐 중수하였으며 현존 대우전은 1984년에 건립된 건물임.,적석사,0329326191,147968.549218197    ,470800.987371885    ,인천광역시 강화군 내가면 고천리 산 210-3 ,N,,,,2020-12-29 10:52:43
3570000,CDFD1004,1996-01-08,,영업/정상,,,,,,백련사,I,2026-05-07 22:36:53,인천광역시 강화군 하점면 고려산로61번길 270,지정,05,7,2500,01,고구려 장수왕4년(416)에 천축조사가 창건하였다 전하며 그후 여러차례 중수한 기록이 있음,백련사,0329335082,150315.02959468     ,472250.319993121    ,인천광역시 강화군 하점면 부근리 231 ,N,,,,2003-04-10 18:49:59
3570000,CDFD1005,1996-01-08,,영업/정상,,,,,,청련사,I,2026-05-07 22:36:53,인천광역시 강화군 강화읍 고비고개로188번길 112,지정,05,3,350,01,고구려 장수와 4년(416)에 천축조사가 창건하고 청련사라 함,청련사,0329320886,151272.31479913     ,471674.713503905    ,인천광역시 강화군 강화읍 국화리 550 ,N,,,,2020-12-29 10:43:06
3570000,CDFD1006,1996-01-08,,영업/정상,,,,,23034,청수암,I,2026-05-07 22:36:53,인천광역시 강화군 강화읍 청하동길36번길 62-1,지정,05,3,350,01,,청수암,0329342661,153683.354073091    ,471304.215881423    ,인천광역시 강화군 강화읍 신문리 681-1 ,N,,,,2020-12-29 10:44:42
3570000,CDFD1001,1996-01-08,,영업/정상,,,,,,전등사,I,2026-05-07 22:36:53,인천광역시 강화군 길상면 전등사로 37-41,지정,05,5,1400,01,"고구려 소수림왕 11년(381)에 아도화상이 창건하고 ""진종사""라 칭함
고려 충렬왕8년(1282) 정화공주가 옥등을 헌납한 후 전등사라 개칭하여 오늘에 이르고 있음",전등사,0329370125,154468.810928503    ,459078.725240729    ,인천광역시 강화군 길상면 온수리 635 ,N,,,,2003-04-10 18:30:31
3570000,CDFD1003,1996-01-08,,영업/정상,,,,,23059,정수사,I,2026-05-07 22:36:53,인천광역시 강화군 화도면 해안남로1258번길 142,지정,05,2,300,01,"선덕여왕 8년(639) 회정대사가 창건하여 淨修寺라 했다. 
조선 세종 8년(1426) 함허대사가 중창하였다수 하며, 중창시 법당 서쪽에서 맑은 물이 나와 淨水寺라 개칭하였다 함.",정수사,0329373611,151001.319721347    ,456382.725902575    ,인천광역시 강화군 화도면 사기리 467-3 ,N,,,,2020-12-29 10:40:29
3650000,CDFD1001,1988-09-20,,영업/정상,,,,,,복전선원,I,2025-12-15 16:15:28,,지정,05,30,0,01,"조선 현종때 창건한 후 1943년 경두익 화상이 중건하였으며 1954년 이경순비구니가 박고봉선사를 조실로 원통선원 운영, 1985년 대웅전, 삼경각, 종각, 오사등을 지어 현재의 규모가 됨
1962년 재단법인 선학원에 등록하고 현재 30여명의 비구니가 참선중",복전선원,0422829270,238670.712628824    ,311552.414019571    ,대전광역시 중구 석교동 산 17-1 ,N,,,,2002-12-17 11:48:56
3660000,CDFD1001,1988-09-20,,영업/정상,,,,,,내원사,I,2026-05-10 22:32:57,대전광역시 서구 배재로197번길 200 (도마동),지정,05,1,40,01,"1928년 연덕화보살이 창건.
1965년 현 주지 손법전이 중건한 후 태고종에 가입
1994년 시지원 법당신축
- 계:48,260천원 30,000천원(시비) 
1999년 문화관광부 지원 법당신축 
- 계127,260천원(국비:54,500천원,시비54,500천원,자비18,260천원)",내원사,0425313901,232271.805164258    ,313593.007145007    ,대전광역시 서구 도마동 424-1 ,N,,,,2014-12-19 13:44:42
3690000,CDFD1003,1973-11-12,,영업/정상,,,,,,해남사,I,2026-05-09 22:36:57,울산광역시 중구 기상대길 13 (북정동),지정,05,1,400,01,,해남사,0522113340,410329.149154664    ,231368.124314428    ,울산광역시 중구 북정동 118 ,N,,,,2022-12-30 15:23:04
3690000,CDFD1002,1973-11-12,,영업/정상,,,,,,백양사,I,2026-05-09 22:36:57,,지정,05,1,2500,01,,백양사,,,,울산광역시 중구 성안동 118 ,N,,,,2005-07-26 16:33:18
3690000,CDFD1004,1973-11-12,,영업/정상,,,,,,관음사,I,2026-05-09 22:36:57,울산광역시 중구 신기16길 62  (태화동),지정,05,1,2500,01,,관음사,,408195.698394437    ,230929.476915202    ,울산광역시 중구 태화동 404 ,N,,,,2005-07-26 16:33:41
3690000,CDFD1001,1973-11-12,,영업/정상,,,,,,백양사,I,2026-05-09 22:36:57,울산광역시 중구 백양로 67  (성안동),지정,05,3,2000,01,,백양사,0522458712,409680.407752455    ,232988.134434395    ,울산광역시 중구 성안동 819 ,N,,,,2003-12-19 16:26:31
3710000,CDFD1002,1973-11-12,,영업/정상,,,,,,동축사,I,2026-05-07 22:36:54,울산광역시 동구 옥류로 93  (동부동),지정,05,3,1200,01,신라24대 진흥왕 34(573년)에 아쇼카왕은 인도 천하를 평정하여 팔만사천 대보탑을 세우는 대작을 하였으나 인도 전국에 명을 내려 황금 삼만근을 배에 실어 띄우면서 불상 조성을 하였으나 세번이나 실패하여 진흥왕은 황철과 황금을 경주에 운반하여  미포만 부근 개상한 곳에 절을 세우고 삼존 불상을 배에서 옮겨 모시면서 사명을 서축나라에서 해동 조선국으로 왔다하여 동축사라 이름하여 지금까지 1450년의 역사를 지닌 고찰이다 신라 경순왕 2년에 중건하여 고려 정종때3창 세조3년에 4창 왜정때5창 박정의 대통령 말기에 6차에 걸쳐 중수하여 오늘에 이르고 있음,동축사,0522510410,419290.115550889    ,230306.68952996     ,울산광역시 동구 동부동 565 ,N,,,,2007-04-27 11:16:01
3710000,CDFD1001,2003-03-04,,영업/정상,,,,,,월봉사,I,2026-05-07 22:36:54,울산광역시 동구 봉수로 55  (화정동),지정,05,3,512,01,1000년전 신라 경순왕 4년(930)에 성도 율사가 창건하였고 현재 대웅전은 40년전 김월하 스님에 의해 중창되고 산신각 및 금불로서 이조 초기 시대에 대표적인 좌불이다 또한 근래에는 상운 화상의 원력으로 모든 당우를 재건하였으며 월봉사는 유구한 역사를 가지고 있다,월봉사,0522354602,419244.57187711     ,224212.622118582    ,울산광역시 동구 화정동 60 ,N,,,,2003-03-04 10:33:23
3720000,CDFD1001,1973-10-30,,영업/정상,,,,,,신흥사,I,2026-05-11 22:36:53,울산광역시 북구 대안4길 280  (대안동),지정,05,0,1000,01,,신흥사,0522957522,416415.088129432    ,242773.995877602    ,울산광역시 북구 대안동 739 ,N,,,,2010-08-10 09:14:05
3720000,CDFD1002,1973-10-30,,영업/정상,,,,,,옥천암,I,2026-05-11 22:36:53,울산광역시 북구 무룡로 225 (연암동),지정,05,1,300,01,신라 경순왕 5년 창건. 오봉사로 칭하다 무룡 봉룡에서 석윤수가 용출하여 옥천암이라 개칭함. 몇차례의 중창을 거쳐 오늘에 이름,옥천암,0522881350,416108.266959533    ,233778.240356191    ,울산광역시 북구 연암동 50 ,N,,,,2014-05-12 20:24:35
3720000,CDFD1003,2003-01-10,,영업/정상,,,,,,도솔암,I,2026-05-11 22:36:53,울산광역시 북구 화동15길 77  (화봉동),지정,05,2,900,01,,도솔암,0522892329,415133.355458922    ,235391.427749919    ,울산광역시 북구 화봉동 30 ,N,,,,2010-08-10 09:12:27
3730000,CDFD1002,2002-12-16,,영업/정상,,,,,,문수사,I,2026-05-11 22:36:56,울산광역시 울주군 청량읍 문수산길 514,지정,05,5,14000,01,"문수사는 울주군 청량면 율리 산342번지에 자리잡은 절로 문수산의 이름을 딴 절이다. 이 문수산은 신라와 고려 때는 주로 영축산이라 불려오던 산이다. 천축국왕사성 부근에 있는 영축산의 이름이 불교를 따라 우리나라로 이동하여 온 것으로서 천축의 영축산은 부처님이 설법하시던 곳이며, 신선들이 살았고 독수리가 많이 있으므로 영축산 또는 축두, 축봉, 축대라고도 하였다는 것이다. 또 축령들이 산에 있으므로 이름하였고 혹은 산모양이 수리머리와 비슷하다는데서 온 이름이라고도 한다. 조선조에 와서는 문수산이라 하여 신국동국여지승람에 그렇게 나타난다. 또 이 산을 일명 청량산이라고 하였는데 산 아래에 있는 청량면은 청량산에서 비롯된 이름인 것이다. 이 산을 문수산이라고 한 것은 화엄경 제 10법 운지로서 보살들이 살던 곳이어서 문수보살이 응현이 있었기 때문이었다. 한편, 삼국유사 권 5 연회도명 문수점에서 문수대성과 변재천녀가 응현하여, 무거설화에서도 문수보살이 나타난다. 무거설화를 보면 다음과 같다. ""경순왕은 백척간두에 선 나라의 장래를 영취산의 문수대성의 계시를 받아 결정키로 결심하고 태자와 둘째 왕자를 거느리고 하곡현의",문수사,,400811.480119095    ,227901.396119597    ,울산광역시 울주군 청량읍 율리 산 342 ,N,,,,2002-12-16 20:23:58
3730000,CDFD1001,1973-10-30,,영업/정상,,,,,,내원암,I,2026-05-11 22:36:55,울산광역시 울주군 온양읍 대운상대1길 30-12,지정,05,1,300,01,"온양읍 운화리 1312번지 대운산 기슭에 자리잡고 있으며 신라시대 대원사의 9암자 중 하나의 암자이다. 내원암은 신라 전통고찰로써 울산광역시 4대고찰(석남사, 문수사, 신흥사)중의 하나로써 지금부터 75년전 을축년에 불이 나서 건물이 전소되었다.
지금 현재 남아있는 구건물 염화실 그 뒤 옛날 칠성각 건물은 을축년에 건립하여 정묘년에 완공한 건물이며, 당시 주지스님은 배덕봉이며, 약 30여 년간 내원암 주지로 계셨다.
구 건물 주지실 묘사채는 최상수 스님이 계실 때 건축한 건물이다. 현재 새로 건축한 대웅전은 1992년 송암스님이 계실 때 건축하여 1993년에 완공을 보고 현재 대웅전 옆 칠성각은 1994년에 완공하였다. 신라시대 대원사의 암자이다. 또 양산시 하북면에 있는 통도사의 말사이다. 신라 불교 전성시대 온양읍 사방에 사사구암이 있었는바 내원암은 당시 그 일암으로써 지금까지 현존하고 있으며 산수미려하여 읍민의 피서지로 명성이 높고 사사구암은 남창의 천안사, 덕신의 영남사, 고사의 안봉사, 삼광의 신흥사, 옥련암 대운산의 대원사 및 안심사말리의 대사등이며 현재까지 그 사지가 남아있다.
백두대간이 남으로 남으로 힘차게 달리다가",내원암,,404150.059634964    ,213264.285517983    ,울산광역시 울주군 온양읍 운화리 1042 ,N,,,,2002-12-16 20:23:08
3730000,CDFD1003,2002-12-16,,영업/정상,,,,,,석남사,I,2026-05-11 22:36:57,울산광역시 울주군 상북면 석남로 557,지정,05,100,500,01,"울주군 상북면 덕현리 1064에 여승 수도의 도량으로 자리잡고 있는 석남사(石南寺)는 가지산 보림사의 개종자 도의가 헌덕왕 16년(824)에 창건하였다 한다. 그 후 이조 제 18대 현종 15년 (서기 1674년) 탁영,선철선사에 의하여 중건되고 다시 또 조선 제 23대 순조 3년(서기 1803년) 침허, 수일등의 선사가 중수하였다. 그 후 오랜 세월이 흐르면서 황폐 해진데다가 1950.06.25에 일어난 한국전란으로 폐허는 되었으나 그래도 신라고찰의 모습이 남아있던 것을 모조리 파괴해 버렸던 것이다. 그 후 비구니인 인홍스님께서 주지로 부임해 오자 온통 폐찰이 되다시피 된 석남사를 재건한 것이다. 먼저 대웅전, 극락전, 그 밖의 부속시설을 중수중창을 하고나서 그 다음에 종각, 침계루, 심쇄당, 무진료, 상락료등을 신축하여 사찰의 면모를 일신케 하였다. 석남사는 저 멀리 강원도 태백산맥이 남쪽으로 뻗으면서 줄다름질을 치다가 도중에 경상북도 청도의 운문산을 형성한 뒤 다시 뻗으면서 고헌산맥을 형성했는데, 이 고헌산맥에는 가지산, 신불산간월산, 천황산, 영취산 등의 영산 명봉들을 이루어 놓고 말았다. 가지산에는 석남사, 신불산에는 간월사, 영취산에는 통도사",석남사,,384053.088436208    ,237593.715592542    ,울산광역시 울주군 상북면 덕현리 1064 ,N,,,,2011-10-30 14:38:00
3740000,CDFD1001,1968-04-18,,영업/정상,,,,,,봉녕사,I,2025-12-15 16:15:28,,승인,07,20,7000,01,"1208년 고려 제21대 희종4년에 원각국사가 창건하여 성창사라 명명함
1469년 조선 제9대 성종원년 혜각국사가 중수후 봉녕사라 개칭",봉녕사,,203303.89041615     ,420996.888336699    ,경기도 수원시 팔달구 우만동 248 ,N,,,,2019-09-10 22:02:36
3740000,CDFD1002,2008-06-02,,영업/정상,,,,,,팔달사,I,2025-12-15 16:15:28,경기도 수원시 팔달구 행궁로 68 (팔달로3가),지정,05,5,10000,01,,팔달사,,201276.715998789    ,419383.895635822    ,경기도 수원시 팔달구 팔달로3가 116 ,N,,,,2011-10-30 15:49:22
3740000,CDFD1003,1988-07-28,,영업/정상,,,,,,청련암,I,2025-12-15 16:15:28,경기도 수원시 장안구 수일로 335-0 (조원동),지정,05,10,40,01,,청련암,0312551020,201965.285388958    ,422092.625967781    ,경기도 수원시 장안구 조원동 474-1 ,N,,,,2012-07-03 10:51:17
3740000,CDFD1004,1988-07-28,,영업/정상,,,,,16256,수원사,I,2025-12-15 16:15:28,경기도 수원시 팔달구 수원천로 300 (남수동),지정,05,7,15000,01,1920년 용주사 주지 강대연(姜大蓮)이 금강산 마하연에서 모셔온 목조 관음보살상을 안치하고 용주사 포교소로 활동,수원사,0312552692,201611.120713175    ,419832.190699523    ,경기도 수원시 팔달구 남수동 92-1 ,N,,,,2020-12-03 17:09:00
3780000,CDFD1001,1988-07-28,,영업/정상,,,,,,망경암,I,2025-12-15 16:15:28,경기도 성남시 수정구 태평로55번길 72 (복정동),지정,05,1,500,01,마애여래좌상(도유형 102호),망경암,,212064.261961439    ,439038.703718898    ,경기도 성남시 수정구 복정동 553-1 ,N,,,,2011-12-12 17:03:24
3780000,CDFD1002,1998-07-28,,영업/정상,,,,,,봉국사,I,2025-12-15 16:15:28,경기도 성남시 수정구 태평로 79 (태평동),지정,05,8,500,01,봉국사대광명전(도유형문화재101호),봉국사,,211895.937741875    ,438733.948719838    ,경기도 성남시 수정구 태평동 216-2 ,N,,,,2011-12-12 17:08:05
3780000,CDFD1003,2003-02-03,,영업/정상,,,,,,약사사,I,2025-12-15 16:15:28,경기도 성남시 중원구 산성대로625번길 22 (은행동),지정,05,0,0,01,전통문화지정,약사사,,215741.308851902    ,440554.969810296    ,경기도 성남시 중원구 은행동 산 7-2 ,N,,,,2011-12-12 17:11:20
3820000,CDFD1003,1988-10-25,,영업/정상,,,,,,미륵암,I,2025-12-15 16:15:28,경기도 의정부시 고산로65번길 94 (고산동),지정,05,1,500,01,,미륵암,,208747.616888476    ,470001.762273245    ,경기도 의정부시 고산동 647 ,N,,,,2014-12-12 13:23:27
3820000,CDFD1002,1988-07-28,,영업/정상,,,,,,회룡사,I,2025-12-15 16:15:28,경기도 의정부시 전좌로155번길 262 (호원동),지정,05,17,4000,01,,회룡사,,,,경기도 의정부시 호원동 산 89 ,N,,,,2014-12-12 13:28:43
3820000,CDFD1001,1988-07-28,,영업/정상,,,,,,망월사,I,2025-12-15 16:15:28,경기도 의정부시 망월로28번길 211-500 (호원동),지정,05,30,1000,01,"신라선덕여왕 8년에 해호스님이 여왕의 명을 받아 창건한 것으로 월성을 바라보면서 
      왕실의 융성을 빌었다가 망월사가 됐다고 함. 고려시대의 혜거,영소대사와 조선시대의 
      천봉,영월,도암 등 많은 명승들이 배출되었으며 근대의 도인이라 불리우는 만공,한암,
      성월 등 선지식들이 지내던 곳임",망월사,,201816.598752856    ,466921.872952973    ,경기도 의정부시 호원동 413 ,N,,,,2014-12-12 13:19:28
3820000,CDFD1005,2001-11-02,,영업/정상,,,,,,석림사,I,2025-12-15 16:15:28,경기도 의정부시 동일로122번길 177 (장암동),지정,05,5,1000,01,,석림사,,205793.559929593    ,466528.211822823    ,경기도 의정부시 장암동 산 147 ,N,,,,2014-12-12 13:21:49
3820000,CDFD1004,1988-10-25,,영업/정상,,,,,,원효사,I,2025-12-15 16:15:28,,지정,05,4,500,01,,원효사,,,,경기도 의정부시 호원동 산 92 ,N,,,,2014-12-12 13:22:35
3830000,CDFD1003,2003-03-18,,영업/정상,,,,,,대한불교조계종망해암,I,2025-12-15 16:15:28,경기도 안양시 동안구 임곡로 245 (비산동),지정,05,3,1000,01,"신라때 원효대사가 창건하고 미륵부처를 조성후 망해암이라 하였으며, 조선태종7년(1407년)에 중수되었고 순조3년 홍대비의 중수와 철종14년에 대연화상이 다시 중수를 하였다.
전설에 세종때 인천 앞바다 팔미도 부근서 배가 뒤짚힐 지경에 배를 안정시킨 스님이 망해암 
부처님이라 하여 대왕께서 매년 한섬씩의 공양미를 보냈다고 한다.",대한불교조계종망해암,0314435559,,,경기도 안양시 동안구 비산동 산 19 ,N,,,,2003-03-24 10:59:04
3830000,CDFD1002,1976-07-28,,영업/정상,,,,,,한국불교태고종안양사,I,2025-12-15 16:15:28,경기도 안양시 만안구 예술공원로131번길 103 (석수동),지정,05,4,1000,01,"안양사는 고려 태조 왕건이 900년에 능정이란 스님을 만나 세운 사찰이라 전해지며 오늘날
안양시의 지명유래와 관련이 있는 것으로 보인다. 신증동국여지승람에는 최영 장군이 7층
전탑을 세우고 조선 태종 11년에 태종께서 온양에 온천욕을 가던중 들렸다라고 기록되어 있으며
현재의 대부분 건물은 1960년 이후 신축 중수한 것이다.",한국불교태고종안양사,0314714193,,,경기도 안양시 만안구 석수동 산 27 ,N,,,,2003-03-24 15:24:15
3830000,CDFD1001,1988-07-27,,영업/정상,,,,,,대한불교조계종삼막사,I,2025-12-15 16:15:28,경기도 안양시 만안구 삼막로 478  (석수동),지정,05,6,3000,01,"1300여년전인 신리문무왕 17년에 의상,원효,윤필 등 3성인이 지은 암자가 삼막사의 근본이며,
이후 도선국사가 관음사로 부르다가 삼막사로 바뀌었다. 고려 충무왕 4년 나옹대사와 인도승려 
지공이 이곳으로 와 선풍이 일었으며 조선태종 7년 대중창을 하였다. 선조 25년인 1592년 왜구가 침범, 불을 질렀으나 법당이 타지않아 왜구가 참회하고 떠났으며 이후 도장을 일신하였는데
1990년 대웅전 화재로 문화재 2점이 소실되었다.",대한불교조계종삼막사,0314715978,,,경기도 안양시 만안구 석수동 241-54 ,N,,,,2003-03-14 15:50:05
3830000,CDFD1,1976-07-28,,영업/정상,,,,,,한국불교태고종안양사,I,2025-12-15 16:15:28,경기도 안양시 만안구 예술공원로131번길 103 (석수동),,BBBB,,,01,,한국불교태고종안양사,0314714193,,,경기도 안양시 만안구 석수동 28 ,,,,,2013-12-26 16:57:51
3830000,CDFD1004,2003-03-24,,영업/정상,,,,,,대한불교조계종염불사,I,2025-12-15 16:15:28,경기도 안양시 만안구 예술공원로245번길 150  (석수동),지정,05,2,2000,01,"염불암은 고려태조 왕건이 고려를 세우고 926년 남쪽을 치기 위해 지나던중 능정대사를 만나
절을 지어드리고 안흥사(安興寺)라 칭하였으며 어느 시기엔가 염불암으로 바뀌었다. 
조선 태종7년 관악산의 산천기맥이 한양의 백호라하여 사찰중건시 염불암도 중창이 됐으며 
철종때 도인스님이 칠성각을 지은후 1904년 중수와 1968년에는 5년의 불사끝에 미륵불을 
완공하였다.",대한불교조계종염불사,0314719330,,,경기도 안양시 만안구 석수동 산 17 ,N,,,,2003-03-24 13:52:00
